nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04363203,NCT04363203,1,0,4168725,Allergy to 4-quinolones,Condition,0,870912374,605,683,hypersensitivity to other 4-aminoquinolines,"",0,"",-99999,99999,1,1
NCT04371393,NCT04371393,1,0,37397180,Allergy to animal protein,Condition,0,870929074,1748,1786,hypersensitivity to porcine,"",0,"",-99999,99999,1,1
NCT04366830,NCT04366830,1,0,37397180,Allergy to animal protein,Condition,0,870920774,1763,1841,hypersensitivity to porcine or bovine proteins,"",0,"",-99999,99999,1,1
NCT04408040,NCT04408040,1,0,43562923,Allergy to immunoglobulin therapy,Condition,0,870982374,865,907,hypersensitivity to immunoglobulin therapy,History of,0,"",-99999,99999,1,1
NCT04343989,NCT04343989,1,0,9999,Allergy to clazakizumab,Condition,0,,3061,3097,hypersensitivity to the clazakizumab,<72 hours prior to enrollment,3,"",-99999,99999,1,1
NCT04363502,NCT04363502,1,0,9999,Allergy to clazakizumab,Condition,0,,2938,2974,hypersensitivity to the clazakizumab,at the time of enrollment,10000,"",-99999,99999,1,1
NCT04381052,NCT04381052,1,0,9999,Allergy to clazakizumab,Condition,0,,3199,3235,hypersensitivity to the clazakizumab,<72 hours prior to enrollment,3,"",-99999,99999,1,1
NCT04363866,NCT04363866,1,0,9999,Allergy to study medication,Condition,0,,3717,3778,"Hypersensitivity to the study agent, or any of its excipients",history of,0,"",-99999,99999,1,1
NCT04323761,NCT04323761,1,0,9999,Allergy to study medication,Condition,0,,2436,2513,"hypersensitivity to the study drug, the metabolites, or formulation excipient","",0,"",-99999,99999,1,1
NCT04331795,NCT04331795_A,1,0,9999,Allergy to tocilizumab,Condition,0,,1688,1719,hypersensitivity to tocilizumab,history of,0,"",-99999,99999,1,1
NCT04331795,NCT04331795_B,2,0,9999,Allergy to tocilizumab,Condition,0,,758,789,hypersensitivity to tocilizumab,history of,0,"",-99999,99999,1,1
NCT04361552,NCT04361552,1,0,9999,Allergy to tocilizumab,Condition,0,,794,825,Hypersensitivity to tocilizumab,"",0,"",-99999,99999,1,1
NCT04377659,NCT04377659,1,0,9999,Allergy to tocilizumab,Condition,0,870945074,818,849,hypersensitivity to tocilizumab,"",0,"",-99999,99999,1,1
NCT04352946,NCT04352946,1,0,4168725,Allergy to 4-quinolones,Condition,0,870885974,475,554,hypersensitivity/allergy to 4-aminoquinoline compounds,"",0,"",-99999,99999,1,1
NCT03648372,NCT03648372_covid,1,0,316866,Hypertensive disorder,Condition,0,870805174,6871,6883,hypertension,<=6 months before first dose,180,"",-99999,99999,1,1
NCT03648372,NCT03648372_other,2,0,316866,Hypertensive disorder,Condition,0,870806474,6871,6883,hypertension,<=6 months before first dose,180,"",-99999,99999,1,1
NCT04336410,NCT04336410,1,0,316866,Hypertensive disorder,Condition,0,870852574,1858,1870,Hypertension,within 5 years of screening,1825,"",-99999,99999,1,1
NCT04342897,NCT04342897,1,0,316866,Hypertensive disorder,Condition,0,,1437,1449,hypertension,"",0,"",-99999,99999,1,1
NCT04351620,NCT04351620,1,0,316866,Hypertensive disorder,Condition,0,870885174,1744,1756,hypertension,"",0,"",-99999,99999,1,1
NCT04357730,NCT04357730,1,0,316866,Hypertensive disorder,Condition,0,870899074,1472,1484,hypertension,"",0,"",-99999,99999,1,1
NCT04368728,NCT04368728_1,1,0,316866,Hypertensive disorder,Condition,0,,1431,1443,Hypertension,within 24 hours,1,"",-99999,99999,1,1
NCT04372589,NCT04372589,1,0,316866,Hypertensive disorder,Condition,0,870933674,968,980,hypertension,within the previous 7 days,7,"",-99999,99999,1,1
NCT04382391,NCT04382391,1,0,316866,Hypertensive disorder,Condition,0,870952574,1615,1627,hypertension,"",0,"",-99999,99999,1,1
NCT04397692,NCT04397692,1,0,316866,Hypertensive disorder,Condition,0,870968374,727,739,hypertension,"",0,"",-99999,99999,1,1
NCT04405076,NCT04405076,1,0,316866,Hypertensive disorder,Condition,0,870978774,4490,4502,hypertension,"",0,"",-99999,99999,1,1
NCT04411667,NCT04411667,1,0,316866,Hypertensive disorder,Condition,0,870988474,993,1005,hypertension,"",0,"",-99999,99999,1,1
NCT04342897,NCT04342897,1,0,45768449,Hypertensive crisis,Condition,0,,1356,1375,hypertensive crisis,"",0,"",-99999,99999,1,1
NCT04367740,NCT04367740,1,0,201313,Hypertensive renal disease,Condition,0,870921474,1061,1081,Hypertensive disease,within 2 weeks of delivery,14,"",-99999,99999,1,1
NCT04342897,NCT04342897,1,0,312938,Hypertensive encephalopathy,Condition,0,,1379,1406,hypertensive encephalopathy,"",0,"",-99999,99999,1,1
NCT04374565,NCT04374565,1,0,4120314,Hypertriglyceridemia,Condition,0,,1305,1325,hypertriglyceridemia,within 72 hours of admission to afloor bed (non-ICU bed),3,"",-99999,99999,1,1
NCT04374279,NCT04374279,1,0,4001047,Hypoalbuminemia,Condition,0,870939174,763,778,hypoalbuminemia,within the previous 90 days,90,"",-99999,99999,1,1
NCT04328012,NCT04328012_2,2,0,24609,Hypoglycemia,Condition,0,,1534,1546,hypoglycemia,History of,0,"",-99999,99999,1,1
NCT04334512,NCT04334512,1,0,24609,Hypoglycemia,Condition,0,870848874,898,910,Hypoglycemia,"",0,"",-99999,99999,1,1
NCT04335084,NCT04335084,1,0,24609,Hypoglycemia,Condition,0,870850174,1113,1125,Hypoglycemia,prior to the start of treatment,0,"",-99999,99999,1,1
NCT04343183,NCT04343183,1,0,24609,Hypoglycemia,Condition,0,,417,429,hypoglycemia,Current,10000,"",-99999,99999,1,1
NCT04372017,NCT04372017_A,1,0,24609,Hypoglycemia,Condition,0,,2497,2509,hypoglycemia,history of,0,"",-99999,99999,1,1
NCT04372017,NCT04372017_B,2,0,24609,Hypoglycemia,Condition,0,,2497,2509,hypoglycemia,current,10000,"",-99999,99999,1,1
NCT04398290,NCT04398290,1,0,24609,Hypoglycemia,Condition,0,870969874,1604,1616,Hypoglycemia,at time of possible enrollment,0,"",-99999,99999,1,1
NCT04351620,NCT04351620,1,0,437833,Hypokalemia,Condition,0,870885374,2101,2112,hypokalemia,Current,10000,"",-99999,99999,1,1
NCT04358068,NCT04358068,1,0,437833,Hypokalemia,Condition,0,870901274,958,969,hypokalemia,History of,0,"",-99999,99999,1,1
NCT04392219,NCT04392219,1,0,437833,Hypokalemia,Condition,0,870964574,2704,2715,hypokalemia,"",0,"",-99999,99999,1,1
NCT04358068,NCT04358068,1,0,4098604,Hypomagnesemia,Condition,0,870901274,973,987,hypomagnesemia,History of,0,"",-99999,99999,1,1
NCT04349098,NCT04349098,1,0,4232311,Hyponatremia,Condition,0,870879974,2700,2712,Hyponatremia,"",0,"",-99999,99999,1,1
NCT04328012,NCT04328012_3,3,0,317002,Low blood pressure,Condition,0,,2020,2031,Hypotension,within the prior week,7,"",-99999,99999,1,1
NCT04328012,NCT04328012_3,3,0,317002,Low blood pressure,Condition,0,870832174,2151,2162,hypotension,within 1 month,30,"",-99999,99999,1,1
NCT04365257,NCT04365257,1,0,317002,Low blood pressure,Condition,0,870919274,920,931,hypotension,history of,0,"",-99999,99999,1,1
NCT04382391,NCT04382391,1,0,317002,Low blood pressure,Condition,0,870952574,1629,1640,hypotension,"",0,"",-99999,99999,1,1
NCT04391179,NCT04391179,1,0,317002,Low blood pressure,Condition,0,870962174,768,779,Hypotension,"",0,"",-99999,99999,1,1
NCT04393311,NCT04393311,1,0,317002,Low blood pressure,Condition,0,,650,661,Hypotension,at Screening,0,"",-99999,99999,1,1
NCT04405076,NCT04405076,1,0,317002,Low blood pressure,Condition,0,870978674,4729,4740,hypotension,at the Screening Visit (Day 0),1,"",-99999,99999,1,1
NCT04398290,NCT04398290,1,0,437390,Hypoxemia,Condition,0,870969474,521,530,hypoxemia,"",0,"",-99999,99999,1,1
NCT04374279,NCT04374279,1,0,439847,Intracranial hemorrhage,Condition,0,,983,986,ICH,<=3 days from enrollment,3,"",-99999,99999,1,1
NCT04391309,NCT04391309,1,0,9999,Allergic reaction to IC14,Condition,0,870963474,2488,2518,idiosyncratic reaction to IC14,"",0,"",-99999,99999,1,1
NCT04408040,NCT04408040,1,0,4163333,Immunoglobulin A deficiency,Condition,0,,778,792,IgA deficiency,History of,0,"",-99999,99999,1,1
NCT04346615,NCT04346615,1,0,4119786,Interstitial lung disease,Condition,0,870874274,1752,1755,ILD,"",0,"",-99999,99999,1,1
NCT04351243,NCT04351243,1,0,4119786,Interstitial lung disease,Condition,0,870884074,1333,1336,ILD,"",0,"",-99999,99999,1,1
NCT04381013,NCT04381013_3,3,0,4192174,Illness,Condition,0,,615,618,ill,"",0,"",-99999,99999,1,1
NCT04337216,NCT04337216,1,0,433740,Immunodeficiency disorder,Condition,0,870853874,765,781,immunodeficiency,History of,0,"",-99999,99999,1,1
NCT04368728,NCT04368728_1,1,0,433740,Immunodeficiency disorder,Condition,0,,1899,1915,immunodeficiency,within 24 hours,1,"",-99999,99999,1,1
NCT04368728,NCT04368728_2,2,0,433740,Immunodeficiency disorder,Condition,0,,1899,1915,immunodeficiency,"",0,"",-99999,99999,1,1
NCT04368728,NCT04368728_3,3,0,433740,Immunodeficiency disorder,Condition,0,,1899,1915,immunodeficiency,"",0,"",-99999,99999,1,1
NCT04318444,NCT04318444,1,0,31317,Dysphagia,Condition,0,,761,797,Inability to take medications orally,Current,10000,"",-99999,99999,1,1
NCT04344444,NCT04344444,1,0,31317,Dysphagia,Condition,0,870869174,681,709,Inability to take oral pills,"",0,"",-99999,99999,1,1
NCT04336332,NCT04336332,1,0,31317,Dysphagia,Condition,0,,535,573,Inability to tolerate oral medications,"",0,"",-99999,99999,1,1
NCT04374552,NCT04374552,1,0,31317,Dysphagia,Condition,0,,720,758,Inability to tolerate oral medications,within 1 week of enrollment,7,"",-99999,99999,1,1
NCT04349098,NCT04349098,1,0,4299800,Decreased liver function,Condition,0,870880474,2399,2434,Inadequate liver function,"",0,"",-99999,99999,1,1
NCT04349098,NCT04349098,1,0,4328366,Decreased renal function,Condition,0,870880474,2399,2434,Inadequate renal function,"",0,"",-99999,99999,1,1
NCT04322682,NCT04322682,1,0,4074815,Inflammatory bowel disease,Condition,0,870827274,1530,1556,inflammatory bowel disease,"",0,"",-99999,99999,1,1
NCT04331795,NCT04331795_B,2,1,4027562,Radiologic infiltrate,Condition,0,,378,389,infiltrates,history of,0,"",-99999,99999,0,1
NCT04380961,NCT04380961,1,1,4027562,Radiologic infiltrate,Condition,0,870949674,282,340,infiltrates by chest computed tomography (CT),"",0,"",-99999,99999,0,1
NCT04380961,NCT04380961,1,1,4027562,Radiologic infiltrate,Condition,0,870950174,282,308,infiltrates by chest X-ray,based on medical history and/or concomitant medication,0,"",-99999,99999,0,1
NCT04359810,NCT04359810,1,1,4027562,Radiologic infiltrate,Condition,0,,464,496,infiltrates on chest radiography,"Females of childbearing age and males, must be willing to practice an effective contraceptive method or remain abstinent during the study period",0,"",-99999,99999,0,1
NCT04344444,NCT04344444,1,1,4027562,Radiologic infiltrate,Condition,0,870868874,157,183,infiltrates on chest x-ray,< 7 days from date of enrollment,7,"",-99999,99999,0,1
NCT04355728,NCT04355728,1,1,4027562,Radiologic infiltrate,Condition,0,870895474,448,487,infiltrates on frontal chest radiograph,within a 24-hour time period at the time of enrollment,10000,"",-99999,99999,0,1
NCT04408040,NCT04408040,1,1,201254,Type 1 diabetes mellitus,Condition,0,870982874,462,488,insulin-dependent diabetes,"",0,"",-99999,99999,0,1
NCT04338009,NCT04338009,1,1,4027562,Radiologic infiltrate,Condition,0,870854474,380,418,intersticial opacities,"",0,"",-99999,99999,0,1
NCT04329923,NCT04329923_1,1,0,37309676,At increased risk of cardiovascular disease,Condition,0,,3498,3527,increased cardiovascular risk,within 14 days prior to screening evaluation,14,"",-99999,99999,1,1
NCT04329923,NCT04329923_2,2,0,37309676,At increased risk of cardiovascular disease,Condition,0,,3498,3527,increased cardiovascular risk,within 14 days prior to screening evaluation,14,"",-99999,99999,1,1
NCT04329923,NCT04329923_3,3,0,37309676,At increased risk of cardiovascular disease,Condition,0,870837874,3498,3527,increased cardiovascular risk,Current  ,10000,"",-99999,99999,1,1
NCT04311697,NCT04311697,1,0,4154803,Raised intracranial pressure,Condition,0,870820674,1128,1159,Increased intracranial pressure,"",0,"",-99999,99999,1,1
NCT03648372,NCT03648372_covid,1,0,432250,Disorder due to infection,Condition,0,,7765,7774,infection,History of,0,"",-99999,99999,1,1
NCT03648372,NCT03648372_other,2,0,432250,Disorder due to infection,Condition,0,,7765,7774,infection,<=4 weeks before the start of treatment,28,"",-99999,99999,1,1
NCT03808922,NCT03808922_covid19sub,1,0,432250,Disorder due to infection,Condition,0,,2991,3000,infection,for >1 year,365,"",-99999,99999,1,1
NCT04320615,NCT04320615,1,0,432250,Disorder due to infection,Condition,0,,442,451,infection,at screening,0,"",-99999,99999,1,1
NCT04331795,NCT04331795_A,1,0,432250,Disorder due to infection,Condition,0,,2638,2647,infection,history of,0,"",-99999,99999,1,1
NCT04331795,NCT04331795_B,2,0,432250,Disorder due to infection,Condition,0,,1708,1717,infection,history of,0,"",-99999,99999,1,1
NCT04334967,NCT04334967,1,0,432250,Disorder due to infection,Condition,0,870849874,1747,1756,infection,"",0,"",-99999,99999,1,1
NCT04353206,NCT04353206,1,0,432250,Disorder due to infection,Condition,0,,983,992,infection,at the time enrollment is considered,10000,"",-99999,99999,1,1
NCT04353037,NCT04353037_healthcare,2,0,4119786,Interstitial lung disease,Condition,0,870888574,2220,2245,interstitial lung disease,History of,0,"",-99999,99999,1,1
NCT04361214,NCT04361214,1,0,4119786,Interstitial lung disease,Condition,0,,2096,2121,interstitial lung disease,History of,0,"",-99999,99999,1,1
NCT04399252,NCT04399252,1,0,4054059,Injury of intestine,Condition,0,870970474,1974,1991,intestinal injury,"",0,"",-99999,99999,1,1
NCT04331899,NCT04331899,1,0,4171292,Allergy to interferon,Condition,0,,965,1058,intolerance or hypersensitivity to IFNs or other substances contained in the study medication,within 30 days before study randomization,30,"",-99999,99999,1,1
NCT04335123,NCT04335123,1,0,9999,Allergy to Angiotensin Receptor Blockers,Condition,0,,978,997,Intolerance to ARBs,within 48 hours prior to Day 0,1,"",-99999,99999,1,1
NCT04331795,NCT04331795_A,1,1,4119786,Interstitial lung disease,Condition,0,870838474,904,935,interstitial lung disease (ILD),history of,0,"",-99999,99999,0,1
NCT04351620,NCT04351620,1,1,4119786,Interstitial lung disease,Condition,0,870884474,830,856,interstitial lung diseases,> 72h,0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,4119786,Interstitial lung disease,Condition,0,,817,843,interstitial lung diseases,History of,0,"",-99999,99999,0,1
NCT04343183,NCT04343183,1,1,4134600,Radiologic opacity,Condition,0,,101,121,interstitial opacity,Current,10000,"",-99999,99999,0,1
NCT04334460,NCT04334460,1,1,4249557,Radiologic infiltrate of lung,Condition,0,,635,669,Interstitial pulmonary infiltrates,at screening,0,"",-99999,99999,0,1
NCT04354701,NCT04354701,1,1,4030314,Neoplasm,Condition,0,,261,280,invasive malignancy,"",0,"",-99999,99999,0,1
NCT04360278,NCT04360278_covid,1,0,432250,Disorder due to infection,Condition,0,870905974,1867,1876,infection,"",0,"",-99999,99999,1,1
NCT04360278,NCT04360278_vaccine,2,0,432250,Disorder due to infection,Condition,0,870906674,1867,1876,infection,"",0,"",-99999,99999,1,1
NCT04362137,NCT04362137,1,0,432250,Disorder due to infection,Condition,0,870909874,1403,1412,infection,"",0,"",-99999,99999,1,1
NCT04363736,NCT04363736,1,0,432250,Disorder due to infection,Condition,0,870915074,1173,1182,infection,"",0,"",-99999,99999,1,1
NCT04372186,NCT04372186,1,0,432250,Disorder due to infection,Condition,0,870932374,463,472,infection,"",0,"",-99999,99999,1,1
NCT04376684,NCT04376684,1,0,432250,Disorder due to infection,Condition,0,870942474,2128,2137,infection,"",0,"",-99999,99999,1,1
NCT04377620,NCT04377620,1,0,432250,Disorder due to infection,Condition,0,870944474,1176,1185,infection,"",0,"",-99999,99999,1,1
NCT04391309,NCT04391309,1,0,432250,Disorder due to infection,Condition,0,870963174,1528,1537,infection,history of,0,"",-99999,99999,1,1
NCT04411602,NCT04411602,1,0,432250,Disorder due to infection,Condition,0,,472,481,infection,"",0,"",-99999,99999,1,1
NCT04412785,NCT04412785,1,0,432250,Disorder due to infection,Condition,0,,466,475,infection,at time of enrollment,0,"",-99999,99999,1,1
NCT04348370,NCT04348370,1,0,439727,Human immunodeficiency virus infection,Condition,0,870878774,783,836,infection by the human immunodeficiency virus (HIV-1),for longer than 3 months,90,"",-99999,99999,1,1
NCT04373044,NCT04373044,1,0,197494,Viral hepatitis C,Condition,0,870937274,3236,3277,infection with hepatitis C,"",0,"",-99999,99999,1,1
NCT04373044,NCT04373044,1,0,439727,Human immunodeficiency virus infection,Condition,0,870937274,3172,3224,infection with human immunodeficiency syndrome (HIV),"",0,"",-99999,99999,1,1
NCT04344236,NCT04344236,1,0,4170491,Allergy to iodine compound,Condition,0,,339,353,iodine allergy,History of,0,"",-99999,99999,1,1
NCT04346615,NCT04346615,1,0,4025168,Diffuse interstitial pulmonary fibrosis,Condition,0,,1760,1763,IPF,prior to randomization,0,"",-99999,99999,1,1
NCT04365699,NCT04365699_intervention,1,1,4185932,Ischemic heart disease,Condition,0,870919774,599,621,ischemic heart disease,"",0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,4310996,Ischemic stroke,Condition,0,870908474,1293,1308,ischemic stroke,history of,0,"",-99999,99999,0,1
NCT04368728,NCT04368728_1,1,0,439727,Human immunodeficiency virus infection,Condition,0,870923474,892,941,infection with human immunodeficiency virus (HIV),"",0,"",-99999,99999,1,1
NCT04368728,NCT04368728_2,2,0,439727,Human immunodeficiency virus infection,Condition,0,870924474,892,941,infection with human immunodeficiency virus (HIV),"",0,"",-99999,99999,1,1
NCT04368728,NCT04368728_3,3,0,439727,Human immunodeficiency virus infection,Condition,0,870925274,892,941,infection with human immunodeficiency virus (HIV),"",0,"",-99999,99999,1,1
NCT04362189,NCT04362189,1,0,432250,Disorder due to infection,Condition,0,870911074,526,536,infections,"",0,"",-99999,99999,1,1
NCT04373044,NCT04373044,1,0,432250,Disorder due to infection,Condition,0,870937674,3388,3398,infections,"",0,"",-99999,99999,1,1
NCT04329923,NCT04329923_1,1,0,432250,Disorder due to infection,Condition,0,870835674,3049,3067,infectious disease,"",0,"",-99999,99999,1,1
NCT04329923,NCT04329923_2,2,0,432250,Disorder due to infection,Condition,0,870836674,3049,3067,infectious disease,"",0,"",-99999,99999,1,1
NCT04329923,NCT04329923_3,3,0,432250,Disorder due to infection,Condition,0,870837574,3049,3067,infectious disease,"",0,"",-99999,99999,1,1
NCT04353037,NCT04353037_covid19,1,0,432250,Disorder due to infection,Condition,0,870887774,2723,2741,infectious disease,"",0,"",-99999,99999,1,1
NCT04341675,NCT04341675,1,0,4074815,Inflammatory bowel disease,Condition,0,870861774,1092,1118,inflammatory bowel disease,"",0,"",-99999,99999,1,1
NCT04343989,NCT04343989,1,0,4074815,Inflammatory bowel disease,Condition,0,,2696,2722,inflammatory bowel disease,<72 hours prior to enrollment,3,"",-99999,99999,1,1
NCT04363502,NCT04363502,1,0,4074815,Inflammatory bowel disease,Condition,0,,2561,2587,inflammatory bowel disease,at the time of enrollment,10000,"",-99999,99999,1,1
NCT04381052,NCT04381052,1,0,4074815,Inflammatory bowel disease,Condition,0,,2838,2864,inflammatory bowel disease,<72 hours prior to enrollment,3,"",-99999,99999,1,1
